Axiom validation log 2026-03-09_0231

Science context consulted: /opt/axiom/experiment_session/findings_summary.txt
Results credited this session: 1547
Weighted live results: 89
Weighted byte pool: 285270
Denials / sentinels:
- missing_payload: 76
- missing_sanitized: 15
- outlier: 1
- retired: 1372
- stub: 9

Per-user credit totals (numeric user IDs only):
- user 1: +0.96 this session -> total 32281.44
- user 10: +159.68 this session -> total 39930.87
- user 22: +0.08 this session -> total 2526.67
- user 30: +2.91 this session -> total 21495.63
- user 34: +0.51 this session -> total 932.61
- user 50: +586.41 this session -> total 6326.71
- user 56: +2713.72 this session -> total 182009.89
- user 72: +0.05 this session -> total 630.90
- user 90: +0.67 this session -> total 76830.98
- user 94: +1.29 this session -> total 46347.19
- user 127: +15.00 this session -> total 15075.79
- user 129: +0.13 this session -> total 2.30
- user 130: +0.05 this session -> total 735.21
- user 136: +6533.13 this session -> total 41269.11

Operational notes:
- Batch result credit update completed for 1545-result snapshot; two additional uncredited results arrived during the run and were credited in a follow-up pass.
- Host/user total_credit updates were applied incrementally after the result credit write; legacy credit was preserved with additive updates only.
- Public counters refreshed: credited_count.txt=35981, total_results_count.txt=36900
- Stuck/broken tasks cleaned up: none in this step.
- Bugs found and fixed in experiment scripts: none.

Results reviewed this session:
- result 1973509 (host 345, user 127): exp_hypergraph_pgg_inertia_crossover_0c2381_0 — elapsed 553.591s, nbytes 12389, credit 0.01 -> retired experiment
- result 1973513 (host 345, user 127): exp_dla_drift_reversal_window_fb7a08_0 — elapsed 859.952s, nbytes 23601, credit 0.01 -> retired experiment
- result 1973515 (host 345, user 127): exp_dla_drift_reversal_window_ce40a6_0 — elapsed 859.793s, nbytes 23605, credit 0.01 -> retired experiment
- result 1973517 (host 345, user 127): exp_sparse_wigner_tw_edge_db2bd3_0 — elapsed 546.682s, nbytes 21060, credit 0.01 -> retired experiment
- result 1973518 (host 345, user 127): exp_ageing_voter_modular_polarization_56289b_0 — elapsed 558.894s, nbytes 57106, credit 0.01 -> retired experiment
- result 1973584 (host 372, user 50): exp_spacing_ratio_crossover_882d0f_1 — elapsed 843.881s, nbytes 15300, credit 0.01 -> retired experiment
- result 1973619 (host 372, user 50): exp_antibiotic_delay_fatigue_switch_5de32e70_1 — elapsed 842.301s, nbytes 2272, credit 0.01 -> retired experiment
- result 1973620 (host 372, user 50): exp_antibiotic_delay_fatigue_switch_99ddd682_1 — elapsed 843.764s, nbytes 2273, credit 0.01 -> retired experiment
- result 1973621 (host 372, user 50): exp_antibiotic_delay_fatigue_switch_e66be435_1 — elapsed 843.945s, nbytes 2272, credit 0.01 -> retired experiment
- result 1973622 (host 372, user 50): exp_antibiotic_delay_fatigue_switch_4e0354f8_1 — elapsed 843.973s, nbytes 2273, credit 0.01 -> retired experiment
